FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Nemanja,Nikolic,Chicago Fire,F,1700000.04,1906333.37
David,Norman,Vancouver Whitecaps,M,54500.04,55500.04
Sunday,Obayan,Real Salt Lake,M,275000.00,288000.00
Jimmy,Ockford,San Jose Earthquakes,D,67500.00,67500.00
Chris,Odoi-Atsem,DC United,D,54500.04,59500.04
Dom,Oduro,San Jose Earthquakes,F,330000.00,330000.00
Ebenezer,Ofori,New York City FC,M,324999.96,381249.96
Patrick,Okonkwo,Atlanta United,F,54504.00,65504.00
Lawrence,Olum,Portland Timbers,M,185004.00,200004.00
Wyatt,Omsberg,Minnesota United,D,54500.04,54500.04
Shane,O'Neill,Orlando City SC,D,64999.92,79499.92
Nedum,Onuoha,Real Salt Lake,D,150000.00,219000.00
Ike,Opara,Sporting Kansas City,D,324999.96,342916.63
Kofi,Opare,DC United,D,118125.00,133125.00
Edward,Opoku,Columbus Crew,F,75000.00,96000.00
Jonathan,Osorio,Toronto FC,M,201350.63,209825.25
David,Ousted,DC United,GK,350000.04,369166.71
Bertrand,Owundi Eko'o,Minnesota United,D,67500.00,67500.00
"Fernando ""Bob""",Paixao Da Silva,Minnesota United,M,152496.00,152496.00
Frantz,Pangop,Minnesota United,M,67500.00,67500.00
James,Pantemis,CF Montreal,GK,54500.04,55000.04
Cristhian,Paredes,Portland Timbers,M,252000.00,283500.00
Tim,Parker,New York Red Bulls,D,97185.00,115935.00
Michael,Parkhurst,Atlanta United,D,340008.00,340008.00
Kevin,Partida,San Jose Earthquakes,M,54500.04,54500.04
Caleb,Patterson-Sewell,Toronto FC,GK,67500.00,67500.00
Taylor,Peay,Real Salt Lake,D,67500.00,67500.00
Joao,Pedro,LA Galaxy,M,219996.00,240996.00
Marcos,Pedroso,FC Dallas,D,330000.00,330000.00
Ronaldo,Pena,Houston Dynamo,F,225000.00,225000.00
Cristian,Penilla,New England Revolution,F,500000.04,550000.04
Ricardo,Perez,Colorado Rapids,M,60000.00,61250.00
Josh,Perez,LAFC,F,54499.92,54499.92
Jacob,Peterson,,F,173568.00,180818.00
Michael,Petrasso,CF Montreal,D-M,155003.64,168128.64
Demar,Phillips,Real Salt Lake,D,120000.00,126250.00
Ignacio,Piatti,CF Montreal,M,500000.04,4713333.37
Fafa,Picault,Philadelphia Union,F,135000.00,148666.67
Samuel,Piette,CF Montreal,M,120000.00,129234.37
Stefano,Pinho,Orlando City SC,F,150000.00,183333.33
Leandro,Pirez,Atlanta United,D,650004.00,685004.00
Joao,Plata,Real Salt Lake,F,525000.00,683333.33
Kevin,Politz,New York Red Bulls,D,54500.04,57105.51
Andy,Polo,Portland Timbers,F,150000.00,150000.00
Matt,Polster,Chicago Fire,M,109890.00,124890.00
Paxton,Pomykal,FC Dallas,M,85000.00,90000.00
Chris,Pontius,LA Galaxy,F-M,174999.96,174999.96
Alvas,Powell,Portland Timbers,D,225000.00,241625.00
Dillon,Powers,Orlando City SC,M,180000.00,180000.00
Jack,Price,Colorado Rapids,M,399999.96,407499.96
Kacper,Przybylko,Philadelphia Union,F,67500.00,67500.00
Andrew,Putna,Real Salt Lake,GK,67500.00,67500.00
"Valeri ""Vako""",Qazaishvili,San Jose Earthquakes,M,1325004.00,1454042.36
Yeferson,Quintana,San Jose Earthquakes,D,300000.00,341250.00
Darwin,Quintero,Minnesota United,F,1650000.00,1650000.00
Romell,Quioto,Houston Dynamo,F,240000.00,252500.00
Joel,Qwiberg,San Jose Earthquakes,D,129999.96,167999.96
Jukka,Raitala,CF Montreal,D,205004.00,241670.67
Christian,Ramirez,LAFC,F,575000.04,641250.04
Andre,Rawls,New York City FC,GK,68915.07,68915.07
Matthew,Real,Philadelphia Union,D,54500.04,54500.04
Kris,Reaves,FC Dallas,D,67500.00,67500.00
Tommy,Redding,New York Red Bulls,D,125000.00,147500.00
Adonijah,Reid,FC Dallas,F,75000.00,99375.00
Eric,Remedi,Atlanta United,M,300000.00,300000.00
Dylan,Remick,Houston Dynamo,D,105000.00,106666.67
Yordy,Reyna,Vancouver Whitecaps,F-M,440000.04,533700.04
Bryan,Reynolds,FC Dallas,F,54500.00,56500.00
Chris,Richards,FC Dallas,D,90000.00,123750.00
Spencer,Richey,Vancouver Whitecaps,GK,68254.20,68254.20
Tosaint,Ricketts,Toronto FC,F,190008.00,203174.67
Liam,Ridgewell,Portland Timbers,D,700000.00,700000.00
Nick,Rimando,Real Salt Lake,GK,399999.96,422499.96
Alexander,Ring,New York City FC,M,550000.00,591666.67
Carlos,Rivas,New York Red Bulls,M,444996.00,444996.00
Thomas,Roberts,FC Dallas,M,60000.00,88750.00
Quillan,Roberts,LAFC,GK,67500.00,67500.00
Miles,Robinson,Atlanta United,D,135000.00,205000.00
Jalen,Robinson,DC United,D,75000.00,75000.00
Luis,Robles,New York Red Bulls,GK,460000.08,460000.08
Tony,Rocha,Orlando City SC,M,68901.84,68901.84
Memo,Rodriguez,Houston Dynamo,M,55654.20,55654.20
Angelo,Rodriguez,Minnesota United,F,575000.04,657187.54
Victor,Rodriguez,Seattle Sounders FC,M,999999.96,1087499.96
Cristian,Roldan,Seattle Sounders FC,M,154000.00,191000.00
Alex,Roldan,Seattle Sounders FC,M,54500.04,54500.04
Alejandro 'Kaku',Romero,New York Red Bulls,M,709090.80,709090.80
Dave,Romney,LA Galaxy,D,74418.75,74418.75
Wayne,Rooney,DC United,F,2769230.88,2776730.88
Oriol,Rosell,Orlando City SC,M,412500.00,412500.00
Keegan,Rosenberry,Philadelphia Union,D,114950.00,120762.50
Diego,Rossi,LAFC,F,1000000.08,1052000.08
Kelyn,Rowe,New England Revolution,M,193000.00,258000.00
Brian,Rowe,Vancouver Whitecaps,GK,135000.00,135000.00
Daniel,Royer,New York Red Bulls,M,600000.00,668750.00
Diego,Rubio Kostner,Sporting Kansas City,F,250000.00,266875.00
Raul,Ruidiaz,Seattle Sounders FC,F,2000004.00,2000004.00
Pablo,Ruiz,Real Salt Lake,M,180000.00,201000.00
Albert,Rusnak,Real Salt Lake,M,850008.00,925820.50
Johnny,Russell,Sporting Kansas City,M,1331578.92,1331578.92
Marc,Rzatkowski,New York Red Bulls,M,885000.00,976166.66
Bacary,Sagna,CF Montreal,D,480000.00,525000.00
Steeve,Saint-Duc,LAFC,F,54500.04,54500.04
Michael,Salazar,CF Montreal,F,67500.00,67500.00
Shea,Salinas,San Jose Earthquakes,M,200000.00,200000.00
Daniel,Salloi,Sporting Kansas City,F,67500.00,81625.00
Nicolas,Samayoa,New England Revolution,D,54500.04,54500.04
Richard,Sanchez,Chicago Fire,GK,130000.08,132500.08
Ilie,Sanchez,Sporting Kansas City,M,325008.00,330008.00
James,Sands,New York City FC,D-M,54500.04,75333.37
Lamine,Sane,Orlando City SC,D,807500.04,855000.04
Pedro,Santos,Columbus Crew,M,747600.00,794600.00
CJ,Sapong,Philadelphia Union,F,525000.00,525000.00
Sebastian,Saucedo,Real Salt Lake,M,100000.00,110500.00
Gaston,Sauro,Columbus Crew,D,67500.00,67500.00
Jefferson,Savarino,Real Salt Lake,F,375000.00,398687.65
Joe,Scally,New York City FC,D,54500.04,76316.71
Chris,Schuler,Orlando City SC,D,75000.00,81250.00
Rasmus,Schuller,Minnesota United,M,200004.00,225004.00
Bastian,Schweinsteiger,Chicago Fire,M,6100000.08,6100000.08
Mark,Segbers,New England Revolution,D-M,54500.04,57760.82
Ulises,Segura,DC United,M-F,136999.92,136999.92
Chris,Seitz,Houston Dynamo,GK,155004.00,155004.00
Philippe,Senderos,Houston Dynamo,D,225000.00,242500.00
Dillon,Serna,Colorado Rapids,M,95000.04,95000.04
Brandon,Servania,FC Dallas,M,135000.00,186000.00
Oliver,Shannon,Atlanta United,M,54500.04,54500.04
Brek,Shea,Vancouver Whitecaps,D-M,700000.00,745000.00
Khiry,Shelton,Sporting Kansas City,F,102245.00,119745.00
Harry,Shipp,Seattle Sounders FC,M,174999.96,174999.96
Shamit,Shome,CF Montreal,M,100000.08,128500.08
Bobby,Shuttleworth,Minnesota United,GK,165000.00,181875.00
Danilo,Silva,LAFC,D,69999.96,69999.96
Alejandro,Silva,CF Montreal,M,800040.00,800040.00
Marcelo,Silva,Real Salt Lake,D,675000.00,726625.00
Luis,Silva,Real Salt Lake,F-M,225000.00,233666.67
Jay,Simpson,Philadelphia Union,F,580008.00,623341.33
Seth,Sinovic,Sporting Kansas City,D,150000.00,157666.67
Axel,Sjoberg,Colorado Rapids,D,189996.00,194996.00
Jorgen,Skjelvik,LA Galaxy,D,900000.00,1000000.00
Tommy,Smith,Colorado Rapids,D,600000.00,639999.96
Brad,Smith,Seattle Sounders FC,D,529092.00,564364.67
Graham,Smith,Sporting Kansas City,D,54500.04,54500.04
Luis,Solignac,Chicago Fire,F,300000.00,353312.50
Gabriel,Somi,New England Revolution,D,390999.96,424999.96
Eduardo,Sosa,Columbus Crew,M,99999.96,120199.96
Connor,Sparrow,Real Salt Lake,GK,54504.00,54504.00
Jonathan,Spector,Orlando City SC,D,575004.00,636941.50
Mason,Stajduhar,Orlando City SC,GK,67500.00,67500.00
Mac,Steeves,Houston Dynamo,GK,54500.04,54500.04
Zack,Steffen,Columbus Crew,GK,145000.00,145000.00
Daniel,Steres,LA Galaxy,D,125004.00,132066.60
Zoltan,Stieber,DC United,M,999999.96,999999.96
Colton,Storm,Sporting Kansas City,D,55654.20,55654.20
Brad,Stuver,New York City FC,GK,84999.96,84999.96
Scott,Sutter,Orlando City SC,D,225000.00,225000.00
Gustav,Svensson,Seattle Sounders FC,M,350000.04,367500.04
Ben,Sweat,New York City FC,D,67500.00,67500.00
Brian,Sylvestre,LA Galaxy,GK,67500.00,67500.00
Saphir,Taider,CF Montreal,M,800000.04,800000.04
Ismael,Tajouri,New York City FC,F,320000.04,350500.04
Andrew,Tarbell,San Jose Earthquakes,GK,88000.00,102000.00
Amro,Tarek,Orlando City SC,D,80000.04,88333.37
Tony,Tchani,,M,320000.00,353333.33
Cristian,Techera,Vancouver Whitecaps,M,387000.00,412000.00
Russell,Teibert,Vancouver Whitecaps,M,140000.04,160000.04
Ryan,Telfer,Toronto FC,M-F,54500.04,54500.04
Mohamed,Thiaw,San Jose Earthquakes,F,54500.04,54500.04
Jerome,Thiesson,Minnesota United,D,180000.00,219166.67
Tommy,Thompson,San Jose Earthquakes,M,165000.00,170000.00
Chris,Tierney,New England Revolution,D-M,157500.00,165833.33
Anton,Tinnerholm,New York City FC,D,350000.04,434925.04
Donny,Toia,Orlando City SC,D,125004.00,125004.00
Nouhou,Tolo,Seattle Sounders FC,D,54500.00,54500.00
Roman,Torres,Seattle Sounders FC,D,575000.04,645000.04
Mason,Toye,Minnesota United,F,124999.92,177999.92
Wil,Trapp,Columbus Crew,M,500004.00,550004.00
Auston,Trusty,Philadelphia Union,D,80000.00,109100.00
Bill,Tuiloma,Portland Timbers,D-M,67500.00,75000.00
Matt,Turner,New England Revolution,GK,67500.00,67500.00
Ema,Twumasi,FC Dallas,F,135000.00,180900.00
Victor,Ulloa,FC Dallas,M,180000.00,182500.00
Marco,Urena,LAFC,F,279996.00,294412.67
Maximiliano,Urruti,FC Dallas,F,700000.08,781000.08
Zarek,Valentin,Portland Timbers,D,130000.00,130000.00
Milton,Valenzuela,Columbus Crew,D,282000.00,313300.00
Diego,Valeri,Portland Timbers,M,2320000.00,2380000.00
Florian,Valot,New York Red Bulls,M,67500.00,71136.45
Gregory,Van Der Wiel,Toronto FC,D,800000.04,835000.04
Jeisson,Vargas,CF Montreal,M,200000.04,200000.04
Brandon,Vazquez,Atlanta United,F,125004.00,145004.00
Victor,Vazquez,Toronto FC,M,1365000.00,1500000.00
Carlos,Vela,LAFC,F,4500000.00,6292500.00
Johan,Venegas,Minnesota United,M,225000.00,237500.00
David,Villa,New York City FC,F,5610000.00,5610000.00
Jorge,Villafana,Portland Timbers,D,600000.00,617500.00
Hector,Villalba,Atlanta United,F,663000.00,770750.00
Jose,Villarreal,Orlando City SC,F,84999.96,84999.96
Brandon,Vincent,Chicago Fire,D,122375.00,144250.00
Sam,Vines,Colorado Rapids,D,60000.00,61250.00
Justin,Vom Steeg,LA Galaxy,GK,54500.04,54500.04
Rodney,Wallace,New York City FC,M,300000.08,300000.08
Collen,Warner,Minnesota United,M,251004.00,251004.00
Kendall,Waston,Vancouver Whitecaps,D,574999.92,604166.52
Jared,Watts,Houston Dynamo,D-M,92500.00,92500.00
Chris,Wehan,San Jose Earthquakes,M,54492.00,57992.00
Andrew,Wenger,Houston Dynamo,M,230000.00,230000.00
Andrew,Wheeler-Omiunu,Atlanta United,M,55654.20,55654.20
Brian,White,New York Red Bulls,F,54500.04,54500.04
Gordon,Wild,Atlanta United,F,90000.00,120000.00
Romario,Williams,Atlanta United,F,71500.00,71500.00
Joshua,Williams,Columbus Crew,D,200000.04,200000.04
Sheanon,Williams,LA Galaxy,D,67500.00,72500.00
Eryk,Williamson,Portland Timbers,M,110000.04,126500.04
Joe,Willis,Houston Dynamo,GK,124999.92,132749.92
Daniel,Wilson,Colorado Rapids,D,500000.04,540000.00
Henry,Wingo,Seattle Sounders FC,D-M,55650.00,55650.00
Chris,Wondolowski,San Jose Earthquakes,F,800000.00,800000.00
Travis,Worra,DC United,GK,68906.25,68906.25
Brian,Wright,New England Revolution,F,67500.00,67500.00
Bradley,Wright-Phillips,New York Red Bulls,F,1500000.00,1635000.00
Deklan,Wynne,Colorado Rapids,D,67500.00,67500.00
Joshua,Yaro,Philadelphia Union,D,140000.00,224000.00
Yoshimar,Yotun,Orlando City SC,M,549996.00,599996.00
Jackson,Yueill,San Jose Earthquakes,M,135000.00,196000.00
Wilfried,Zahibo,New England Revolution,M,474000.00,544000.00
Gyasi,Zardes,Columbus Crew,F,630000.00,630000.00
Eriq,Zavaleta,Toronto FC,D,225000.00,263558.45
Adrian,Zendejas,Sporting Kansas City,GK,55650.00,55650.00
Reto,Ziegler,FC Dallas,D,750000.00,800000.00
Walker,Zimmerman,LAFC,D,235000.00,235000.00
Sal,Zizzo,Atlanta United,D,129999.96,129999.96
Kyle,Zobeck,FC Dallas,GK,67500.00,67500.00
Graham,Zusi,Sporting Kansas City,D,750000.00,782102.27
